dmv_entry_id,player_id,pass_number,year,date,tournament_id,tournament_name,location,category,place,rating_value,identity_status,source
DMV-080019,36868.0,36868.0,2017,2017-06-18,2017-06-18-Bad_Feilnbach,1. Saale-Cup des PTSV Hof,Hohenwarte,,,106.863,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080020,36868.0,36868.0,2017,2017-08-13,2017-08-13-Illertissen,27. Rebland-Turnier,Ohlsbach,,,109.742,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080021,36868.0,36868.0,2017,2017-08-24,2017-08-24-Schweinfurt,,,,,110.297,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080022,36872.0,36872.0,2017,2017-04-30,2017-04-30-Ludwigshafen,,,,,102.935,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080023,36872.0,36872.0,2017,2017-05-14,2017-05-14-Inzlingen,,,,,101.127,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080024,36901.0,36901.0,2017,2017-03-25,2017-03-25-Gevelsberg,,,,,110.424,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080025,36901.0,36901.0,2017,2017-04-02,2017-04-02-Gevelsberg,,,,,110.412,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080026,36907.0,36907.0,2017,2017-04-30,2017-04-30-Bremen_Hastedt,,,,,107.073,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080027,36907.0,36907.0,2017,2017-05-14,2017-05-14-Cuxhaven,,,,,103.913,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080028,36907.0,36907.0,2017,2017-05-26,2017-05-26-Cuxhaven,,,,,103.048,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080029,36907.0,36907.0,2017,2017-06-11,2017-06-11-Bremen_Vahr,,,,,102.234,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080030,36907.0,36907.0,2017,2017-07-29,2017-07-29-Bremen_Vahr,,,,,100.28,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080031,36907.0,36907.0,2017,2017-08-20,2017-08-20-Bremen_Hastedt,,,,,103.365,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080032,36907.0,36907.0,2017,2017-09-10,2017-09-10-Lüneburg,,,,,105.87,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080033,36908.0,36908.0,2017,2017-04-02,2017-04-02-Kaarst,"2. Bundesliga Nord, Staffel II, 1. Spieltag",Büttgen,,36.0,105.158,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080034,36908.0,36908.0,2017,2017-04-02,2017-04-02-Büttgen,"2. Bundesliga Nord, Staffel II, 1. Spieltag",Büttgen,,,105.158,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080035,36908.0,36908.0,2017,2017-04-30,2017-04-30-Wesel,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,,13.0,101.261,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080036,36908.0,36908.0,2017,2017-05-14,2017-05-14-Kerpen,"2. Bundesliga Nord, Staffel I, 3. Spieltag",Kerpen,,28.0,102.726,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080037,36908.0,36908.0,2017,2017-08-20,2017-08-20-Bad_Münder,5. Spieltag der 2. Bundesliga Nord Staffel 1,Bad Münder,,26.0,102.351,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080038,36914.0,36914.0,2017,2017-04-09,2017-04-09-Köthen,,,,,112.453,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080039,36914.0,36914.0,2017,2017-05-07,2017-05-07-Flöha,,,,,114.304,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080040,36914.0,36914.0,2017,2017-08-20,2017-08-20-Magdeburg,,,,,109.159,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080041,36914.0,36914.0,2017,2017-09-10,2017-09-10-Arendsee,,,,,111.109,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080042,36920.0,36920.0,2017,2017-03-12,2017-03-12-Köln_Freizeitinsel,,,,,103.852,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080043,36920.0,36920.0,2017,2017-03-19,2017-03-19-Bad_Godesberg,51. Siebengebirgsturnier,Bad Godesberg,,6.0,104.147,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080044,36920.0,36920.0,2017,2017-04-02,2017-04-02-Wesseling,,,,,102.926,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080045,36920.0,36920.0,2017,2017-04-30,2017-04-30-Bad_Godesberg,,,,,104.18,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080046,36920.0,36920.0,2017,2017-05-21,2017-05-21-Nümbrecht,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,107.277,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080047,36920.0,36920.0,2017,2017-06-11,2017-06-11-Kerpen,,,,,103.155,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080048,36920.0,36920.0,2017,2017-07-22,2017-07-22-Velbert_Hardenberg,,,,,102.675,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080049,36920.0,36920.0,2017,2017-08-20,2017-08-20-Netphen,,,,,106.719,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080050,36920.0,36920.0,2017,2017-10-21,2017-10-21-Paffendorf,,,,,102.433,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080051,36920.0,36920.0,2017,2017-12-16,2017-12-16-Halver_Halle,,,,,103.785,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080052,36924.0,36924.0,2017,2017-04-30,2017-04-30-Kaarst,,,,,102.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080053,36924.0,36924.0,2017,2017-01-21,2017-01-21-Halver_Halle,,,,,109.409,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080054,36924.0,36924.0,2017,2017-02-04,2017-02-04-Halver_Halle,,,,,101.202,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080055,36924.0,36924.0,2017,2017-04-02,2017-04-02-Paffendorf,"NBV-Landesliga 1, 1. Spieltag",Paffendorf,,16.0,106.788,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080056,36924.0,36924.0,2017,2017-04-30,2017-04-30-Büttgen,"NBV-Landesliga I, 2. Spieltag",Büttgen,,,102.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080057,36924.0,36924.0,2017,2017-05-21,2017-05-21-Dormagen_Hackenbroich,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,108.79,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080058,36924.0,36924.0,2017,2017-07-22,2017-07-22-Velbert_Hardenberg,,,,,104.633,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080059,36924.0,36924.0,2017,2017-08-20,2017-08-20-Essen_Vogelheim,,,,,105.708,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080060,36924.0,36924.0,2017,2017-10-28,2017-10-28-Halver_Halle,,,,,107.029,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080061,36924.0,36924.0,2017,2017-12-16,2017-12-16-Halver_Halle,,,,,106.535,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080062,36939.0,36939.0,2017,2017-04-30,2017-04-30-Würzburg_Löwenbrücke,,,,,106.207,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080063,36939.0,36939.0,2017,2017-05-14,2017-05-14-Lichtenfels,,,,,107.393,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080064,36939.0,36939.0,2017,2017-06-11,2017-06-11-Mitterteich,,,,,107.817,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080065,36939.0,36939.0,2017,2017-07-16,2017-07-16-Bad_Berneck,,,,,101.71,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080066,36939.0,36939.0,2017,2017-07-23,2017-07-23-Mitterteich,,,,,102.482,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080067,36946.0,36946.0,2017,2017-03-19,2017-03-19-Homburg_Stadtpark,51. Siebengebirgsturnier,Bad Godesberg,,,103.724,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080068,36946.0,36946.0,2017,2017-04-02,2017-04-02-Mannheim_Sandhofen,,,,,109.702,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080069,36946.0,36946.0,2017,2017-04-09,2017-04-09-Bliesen,,,,,100.902,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080070,36946.0,36946.0,2017,2017-04-30,2017-04-30-Bad_Homburg_Hirschgarten,,,,,100.08,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080071,36946.0,36946.0,2017,2017-05-14,2017-05-14-Traben_Trarbach,,,,,103.287,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080072,36946.0,36946.0,2017,2017-05-21,2017-05-21-Oberthal,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,101.0,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080073,36946.0,36946.0,2017,2017-06-11,2017-06-11-Bad_Homburg_Hirschgarten,,,,,102.32,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080074,36946.0,36946.0,2017,2017-06-18,2017-06-18-Bildstock,1. Saale-Cup des PTSV Hof,Hohenwarte,,,105.209,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080075,36946.0,36946.0,2017,2017-07-23,2017-07-23-Rodalben,,,,,101.531,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080076,36946.0,36946.0,2017,2017-08-05,2017-08-05-Homburg_Stadtpark,,,,,100.519,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080077,36946.0,36946.0,2017,2017-09-10,2017-09-10-Bad_Bodendorf,,,,,105.796,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080078,36949.0,36949.0,2017,2017-04-02,2017-04-02-Straßlach,,,,,104.791,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080079,36949.0,36949.0,2017,2017-04-30,2017-04-30-Bad_Feilnbach,,,,,103.196,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080080,36949.0,36949.0,2017,2017-06-18,2017-06-18-Bad_Feilnbach,1. Saale-Cup des PTSV Hof,Hohenwarte,,,104.196,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080081,36949.0,36949.0,2017,2017-07-30,2017-07-30-Olching,,,,,100.337,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080082,36949.0,36949.0,2017,2017-08-06,2017-08-06-Straßlach,Nord-Ostsee-Pokal,Brunsbüttel,,,105.641,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080083,36949.0,36949.0,2017,2017-09-24,2017-09-24-Murnau_See,,,,,102.809,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080084,36966.0,36966.0,2017,2017-04-30,2017-04-30-Kaarst,,,,,105.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080085,36966.0,36966.0,2017,2017-04-02,2017-04-02-Paffendorf,"NBV-Landesliga 1, 1. Spieltag",Paffendorf,,,105.538,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080086,36966.0,36966.0,2017,2017-04-30,2017-04-30-Büttgen,"NBV-Landesliga I, 2. Spieltag",Büttgen,,,105.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080087,36966.0,36966.0,2017,2017-05-06,2017-05-06-Wanne_Eickel,,,,,107.448,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080088,36966.0,36966.0,2017,2017-05-21,2017-05-21-Dormagen_Hackenbroich,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,106.29,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080089,36966.0,36966.0,2017,2017-06-11,2017-06-11-Wesel,,,,,110.933,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080090,36966.0,36966.0,2017,2017-08-20,2017-08-20-Essen_Vogelheim,,,,,103.958,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080091,36966.0,36966.0,2017,2017-08-31,2017-08-31-Groß_Umstadt,,,,,107.359,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080092,36967.0,36967.0,2017,2017-04-30,2017-04-30-Kaarst,,,,,104.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080093,36967.0,36967.0,2017,2017-04-30,2017-04-30-Büttgen,"NBV-Landesliga I, 2. Spieltag",Büttgen,,,104.968,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080094,36967.0,36967.0,2017,2017-05-06,2017-05-06-Wanne_Eickel,,,,,101.198,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080095,36967.0,36967.0,2017,2017-05-21,2017-05-21-Dormagen_Hackenbroich,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,102.79,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080096,36967.0,36967.0,2017,2017-06-11,2017-06-11-Wesel,,,,,104.183,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080097,36967.0,36967.0,2017,2017-08-05,2017-08-05-Rauschenberg,,,,,103.492,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080098,36967.0,36967.0,2017,2017-08-20,2017-08-20-Essen_Vogelheim,,,,,101.958,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080099,36967.0,36967.0,2017,2017-08-31,2017-08-31-Groß_Umstadt,,,,,102.803,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080100,36971.0,36971.0,2017,2017-03-26,2017-03-26-Berlin_Tegel_Adelheidallee2,,,,,104.97,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080101,36971.0,36971.0,2017,2017-04-02,2017-04-02-Berlin_MärkischesViertel2,,,,,104.82,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080102,36971.0,36971.0,2017,2017-04-09,2017-04-09-Karlshagen2,,,,,101.376,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080103,36971.0,36971.0,2017,2017-04-21,2017-04-21-Olching,,,,,101.419,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080104,36971.0,36971.0,2017,2017-04-30,2017-04-30-Berlin_Tegel_Adelheidallee,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,,31.0,104.931,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080105,36971.0,36971.0,2017,2017-05-07,2017-05-07-Berlin_Marienfelde2,,,,,101.515,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080106,36971.0,36971.0,2017,2017-05-21,2017-05-21-Berlin_MärkischesViertel2,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,102.724,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080107,36971.0,36971.0,2017,2017-10-07,2017-10-07-Berlin_Marienfelde,,,,,100.563,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080108,36982.0,36982.0,2017,2017-12-02,2017-12-02-Mannheim_Sandhofen_Halle,,,,,104.617,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080109,36982.0,36982.0,2017,2017-12-30,2017-12-30-Mannheim_Sandhofen_Halle,,,,,103.475,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080110,36994.0,36994.0,2017,2017-04-02,2017-04-02-Schweinfurt2,,,,,102.067,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080111,36994.0,36994.0,2017,2017-04-30,2017-04-30-Bad_Bocklet,,,,,103.459,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080112,36994.0,36994.0,2017,2017-05-14,2017-05-14-Wertheim,,,,,99.191,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080113,36994.0,36994.0,2017,2017-06-11,2017-06-11-Ansbach,,,,,99.643,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080114,36994.0,36994.0,2017,2017-06-18,2017-06-18-Ansbach,1. Saale-Cup des PTSV Hof,Hohenwarte,,,98.052,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080115,36994.0,36994.0,2017,2017-07-16,2017-07-16-Wertheim,,,,,100.327,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080116,36994.0,36994.0,2017,2017-08-06,2017-08-06-Höchberg,Nord-Ostsee-Pokal,Brunsbüttel,,,99.555,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080117,36994.0,36994.0,2017,2017-08-24,2017-08-24-Schweinfurt,,,,,99.505,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080118,36994.0,36994.0,2017,2017-09-03,2017-09-03-Bamberg,15. Fun-Sports-Cup,Bamberg,,8.0,100.07,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080119,36994.0,36994.0,2017,2017-09-10,2017-09-10-Würzburg_Löwenbrücke,,,,,98.374,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080120,36994.0,36994.0,2017,2017-09-24,2017-09-24-Würzburg_Löwenbrücke,,,,,101.551,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080121,36994.0,36994.0,2017,2017-10-08,2017-10-08-Kelheim,BMW-Knopf-Trophy 2017,Schriesheim,,,101.634,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080122,36995.0,36995.0,2017,2017-04-02,2017-04-02-Schweinfurt2,,,,,100.817,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080123,36995.0,36995.0,2017,2017-04-09,2017-04-09-Schweinfurt,,,,,104.2,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080124,36995.0,36995.0,2017,2017-04-30,2017-04-30-Bad_Bocklet,,,,,100.459,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080125,36995.0,36995.0,2017,2017-05-14,2017-05-14-Wertheim,,,,,102.191,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080126,36995.0,36995.0,2017,2017-05-28,2017-05-28-Ostheim,,,,,100.935,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080127,36995.0,36995.0,2017,2017-06-11,2017-06-11-Ansbach,,,,,101.143,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080128,36995.0,36995.0,2017,2017-06-18,2017-06-18-Ansbach,1. Saale-Cup des PTSV Hof,Hohenwarte,,,100.802,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080129,36995.0,36995.0,2017,2017-07-16,2017-07-16-Wertheim,,,,,102.077,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080130,36995.0,36995.0,2017,2017-08-06,2017-08-06-Höchberg,Nord-Ostsee-Pokal,Brunsbüttel,,,101.555,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080131,36995.0,36995.0,2017,2017-08-24,2017-08-24-Schweinfurt,,,,,102.922,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080132,36995.0,36995.0,2017,2017-09-10,2017-09-10-Würzburg_Löwenbrücke,,,,,102.624,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080133,36995.0,36995.0,2017,2017-09-24,2017-09-24-Würzburg_Löwenbrücke,,,,,101.801,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080134,37008.0,37008.0,2017,2017-03-12,2017-03-12-Köln_Freizeitinsel,,,,,102.519,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080135,37008.0,37008.0,2017,2017-04-02,2017-04-02-Wesseling,,,,,102.593,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080136,37008.0,37008.0,2017,2017-04-30,2017-04-30-Bad_Godesberg,,,,,102.847,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080137,37008.0,37008.0,2017,2017-05-21,2017-05-21-Nümbrecht,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,104.943,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080138,37008.0,37008.0,2017,2017-06-11,2017-06-11-Kerpen,,,,,99.489,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080139,37008.0,37008.0,2017,2017-07-22,2017-07-22-Velbert_Hardenberg,,,,,104.633,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080140,37008.0,37008.0,2017,2017-08-05,2017-08-05-Kerpen,,,,,99.578,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080141,37008.0,37008.0,2017,2017-08-20,2017-08-20-Netphen,,,,,102.386,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080142,37008.0,37008.0,2017,2017-12-16,2017-12-16-Halver_Halle,,,,,102.035,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080143,37011.0,37011.0,2017,2017-03-25,2017-03-25-Gevelsberg,,,,,104.09,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080144,37011.0,37011.0,2017,2017-04-02,2017-04-02-Gevelsberg,,,,,105.078,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080145,37011.0,37011.0,2017,2017-04-30,2017-04-30-Lüttringhausen,,,,,104.776,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080146,37011.0,37011.0,2017,2017-05-06,2017-05-06-Wanne_Eickel,,,,,104.198,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080147,37011.0,37011.0,2017,2017-05-21,2017-05-21-Wuppertal_Kleine_Höhe,"NBV-Landesliga I, 3. Spieltag",Dormagen,,,106.324,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-080148,37011.0,37011.0,2017,2017-06-11,2017-06-11-Halver,,,,,103.547,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
