dmv_entry_id,player_id,pass_number,year,date,tournament_id,tournament_name,location,category,place,rating_value,identity_status,source
DMV-130013,68027.0,68027.0,2025,2025-09-27,2025-09-27-Mainz_Hartenberg,,,,,103.305,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130014,68027.0,68027.0,2025,2025-09-28,2025-09-28-Mainz_Hartenberg,,,,,100.52,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130015,68033.0,68033.0,2025,2025-03-30,2025-03-30-Berlin_Tempelhof,,,,,103.409,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130016,68033.0,68033.0,2025,2025-04-06,2025-04-06-Berlin_Tempelhof,1. Spieltag der 3. Bundesliga Nord Staffel 3,Berlin Tempelhof,,,101.943,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130017,68033.0,68033.0,2025,2025-04-13,2025-04-13-Berlin_Reinickendorf,,,,,100.861,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130018,68033.0,68033.0,2025,2025-04-24,2025-04-24-Mainz_Hartenberg,,,,,105.329,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130019,68033.0,68033.0,2025,2025-05-04,2025-05-04-Hamburg_Lohbrügge,,,,,100.576,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130020,68033.0,68033.0,2025,2025-05-11,2025-05-11-Berlin_Spandau,,,,,100.88,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130021,68033.0,68033.0,2025,2025-05-25,2025-05-25-Berlin_Tempelhof,,,,,103.632,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130022,68033.0,68033.0,2025,2025-06-15,2025-06-15-Berlin_Lankwitz,,,,,101.288,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130023,68033.0,68033.0,2025,2025-06-28,2025-06-28-Berlin_Reinickendorf,,,,,103.588,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130024,68033.0,68033.0,2025,2025-07-12,2025-07-12-Berlin_Spandau,,,,,105.222,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130025,68033.0,68033.0,2025,2025-07-27,2025-07-27-Berlin_Spandau,,,,,101.272,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130026,68033.0,68033.0,2025,2025-09-07,2025-09-07-Berlin_Reinickendorf,,,,,101.038,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130027,68034.0,68034.0,2025,2025-04-06,2025-04-06-Heilbronn_Wertwiesenpark,,,,,104.182,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130028,68034.0,68034.0,2025,2025-04-13,2025-04-13-Ludwigsburg,,,,,106.471,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130029,68034.0,68034.0,2025,2025-06-15,2025-06-15-Metzingen,,,,,102.52,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130030,68039.0,68039.0,2025,2025-07-12,2025-07-12-Gladbeck,,,,,112.763,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130031,68039.0,68039.0,2025,2025-07-27,2025-07-27-Gladbeck,5. Spieltag NBV-Kreisliga 5,Gladbeck,,2.0,112.746,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130032,68042.0,68042.0,2025,2025-05-11,2025-05-11-Neugattersleben,,,,,120.775,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130033,68043.0,68043.0,2025,2025-06-15,2025-06-15-Arendsee,,,,,111.4,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130034,68046.0,68046.0,2025,2025-04-13,2025-04-13-Böllberg,,,,,117.487,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130035,68046.0,68046.0,2025,2025-05-11,2025-05-11-Neugattersleben,,,,,121.275,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130036,68046.0,68046.0,2025,2025-06-15,2025-06-15-Arendsee,,,,,115.9,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130037,68048.0,68048.0,2025,2025-05-18,2025-05-18-Bamberg,,,,,108.087,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130038,68048.0,68048.0,2025,2025-07-06,2025-07-06-Bad_Bocklet,,,,,110.548,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130039,68048.0,68048.0,2025,2025-08-24,2025-08-24-Bamberg,22. Fun-Sports Cup 2025,Bamberg,,2.0,110.877,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130040,68049.0,68049.0,2025,2025-05-18,2025-05-18-Bamberg,,,,,112.421,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130041,68049.0,68049.0,2025,2025-07-06,2025-07-06-Bad_Bocklet,,,,,113.798,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130042,68049.0,68049.0,2025,2025-08-03,2025-08-03-Höchberg,33. Höchberger Krackenturnier 2025,Höchberg,,3.0,112.485,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130043,68049.0,68049.0,2025,2025-08-10,2025-08-10-Wertheim,Wertheimer Kanne (Pokalturnier),Wertheim,,3.0,117.203,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130044,68051.0,68051.0,2025,2025-04-06,2025-04-06-Castrop,,,,,106.602,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130045,68051.0,68051.0,2025,2025-05-04,2025-05-04-Hamm_Kurpark,,,,,105.088,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130046,68051.0,68051.0,2025,2025-05-18,2025-05-18-Herten,3. Spieltag der NBV Kreisliga 5,Herten,,,106.042,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130047,68051.0,68051.0,2025,2025-06-15,2025-06-15-Dortmund_Brechten,,,,,105.422,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130048,68051.0,68051.0,2025,2025-07-05,2025-07-05-Dormagen,,,,,101.644,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130049,68051.0,68051.0,2025,2025-07-12,2025-07-12-Gladbeck,,,,,103.763,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130050,68051.0,68051.0,2025,2025-07-27,2025-07-27-Gladbeck,5. Spieltag NBV-Kreisliga 5,Gladbeck,,2.0,104.079,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130051,68051.0,68051.0,2025,2025-08-14,2025-08-14-Tütebelle,,,,,102.668,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130052,68053.0,68053.0,2025,2025-04-06,2025-04-06-Neutraubling,1. Spieltag der 2. Bundesliga Süd Staffel 2,Neutraubling,,,109.523,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130053,68053.0,68053.0,2025,2025-05-18,2025-05-18-Höchberg,3. Spieltag der 2. Bundesliga Süd Staffel 2,Höchberg,,,99.878,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130054,68053.0,68053.0,2025,2025-09-07,2025-09-07-Künzell,5. Spieltag 2. Bundesliga Süd Staffel 2,Künzell,,,103.958,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130055,68053.0,68053.0,2025,2025-09-14,2025-09-14-Olching,2. Bundesliga Süd Staffel 2 (Nachholspieltag),Olching,,,109.797,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130056,68054.0,68054.0,2025,2025-04-06,2025-04-06-Neutraubling,1. Spieltag der 2. Bundesliga Süd Staffel 2,Neutraubling,,,100.273,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130057,68054.0,68054.0,2025,2025-04-24,2025-04-24-Mainz_Hartenberg,,,,,102.579,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130058,68054.0,68054.0,2025,2025-05-18,2025-05-18-Höchberg,3. Spieltag der 2. Bundesliga Süd Staffel 2,Höchberg,,,99.378,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130059,68054.0,68054.0,2025,2025-06-18,2025-06-18-Ingolstadt_Auwaldsee,,,,,99.866,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130060,68054.0,68054.0,2025,2025-06-20,2025-06-20-Ingolstadt_Auwaldsee2,Bayerische Minigolfmeisterschaft 2025,Ingolstadt,,2.0,100.041,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130061,68054.0,68054.0,2025,2025-07-03,2025-07-03-Wanne_Eickel,,,,,102.04,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130062,68054.0,68054.0,2025,2025-09-07,2025-09-07-Künzell,5. Spieltag 2. Bundesliga Süd Staffel 2,Künzell,,,101.708,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130063,68054.0,68054.0,2025,2025-09-14,2025-09-14-Olching,2. Bundesliga Süd Staffel 2 (Nachholspieltag),Olching,,,101.797,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130064,68057.0,68057.0,2025,2025-03-07,2025-03-07-Celle_Halle,,,,,108.483,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130065,68057.0,68057.0,2025,2025-05-04,2025-05-04-Celle,,,,,111.981,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130066,68057.0,68057.0,2025,2025-05-18,2025-05-18-Bremen_Hastedt,,,,,112.987,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130067,68057.0,68057.0,2025,2025-06-07,2025-06-07-Celle,,,,,107.032,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130068,68057.0,68057.0,2025,2025-06-15,2025-06-15-Celle,,,,,110.368,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130069,68057.0,68057.0,2025,2025-08-31,2025-08-31-Celle,33. Kohlenpott-Cup 2025,Bochum,,,103.149,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130070,68057.0,68057.0,2025,2025-09-07,2025-09-07-Bremen_Vahr,,,,,112.315,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130071,68059.0,68059.0,2025,2025-01-12,2025-01-12-Hohenems_Halle,3. Nordsehler Hallenturnier,Nordsehl,,,110.512,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130072,68059.0,68059.0,2025,2025-04-19,2025-04-19-Weinheim,19. Oster-Eier-Turnier,Velbert,,,108.067,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130073,68059.0,68059.0,2025,2025-07-06,2025-07-06-Waldshut,Hochrhein-Pokal,Waldshut,,5.0,104.821,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130074,68059.0,68059.0,2025,2025-08-14,2025-08-14-Grötzingen,,,,,104.738,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130075,68062.0,68062.0,2025,2025-05-04,2025-05-04-Höchberg2,,,,,114.912,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130076,68062.0,68062.0,2025,2025-05-18,2025-05-18-Wertheim,2. Spieltag der BMV Oberliga Nord,Wertheim,,,110.685,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130077,68062.0,68062.0,2025,2025-07-06,2025-07-06-Bad_Bocklet,,,,,117.048,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130078,68062.0,68062.0,2025,2025-07-27,2025-07-27-Bamberg2,3. Spieltag Oberliga Nord und Landesliga Ost des BMV,Bamberg,,,123.738,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130079,68062.0,68062.0,2025,2025-08-03,2025-08-03-Höchberg,33. Höchberger Krackenturnier 2025,Höchberg,,2.0,116.151,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130080,68062.0,68062.0,2025,2025-09-07,2025-09-07-Bad_Berneck,,,,,117.551,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130081,68068.0,68068.0,2025,2025-03-30,2025-03-30-Arheilgen,,,,,117.605,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130082,68068.0,68068.0,2025,2025-04-06,2025-04-06-Kahl,,,,,112.336,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130083,68068.0,68068.0,2025,2025-05-04,2025-05-04-Bad_Homburg_Kirdorf,,,,,113.596,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130084,68068.0,68068.0,2025,2025-05-11,2025-05-11-Bad_Soden,,,,,110.082,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130085,68068.0,68068.0,2025,2025-05-25,2025-05-25-Bensheim,3. Ranglistenspieltag / Mannschaftswettbewerb Senioren / Jugend im HBSV,Bensheim,,7.0,109.788,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130086,68068.0,68068.0,2025,2025-06-15,2025-06-15-Dreieich,,,,,112.718,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130087,68068.0,68068.0,2025,2025-07-27,2025-07-27-Wetzlar,,,,,119.347,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130088,68068.0,68068.0,2025,2025-09-07,2025-09-07-Bad_Soden,,,,,115.565,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130089,68068.0,68068.0,2025,2025-09-20,2025-09-20-Kahl,Cobigolf-Ranglistenturnier 2025,Illertal-Kellmünz,,,106.912,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130090,68069.0,68069.0,2025,2025-07-27,2025-07-27-Murnau_See,,,,,101.75,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130091,68069.0,68069.0,2025,2025-09-07,2025-09-07-Kempten_Oberwang,,,,,105.519,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130092,68069.0,68069.0,2025,2025-09-14,2025-09-14-Illertissen,,,,,99.031,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130093,68071.0,68071.0,2025,2025-09-07,2025-09-07-Lohfelden,,,,,111.002,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130094,68075.0,68075.0,2025,2025-04-06,2025-04-06-Bottrop_Overbeckshof,,,,,102.438,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130095,68075.0,68075.0,2025,2025-04-26,2025-04-26-Wanne_Eickel,Jugendländerpokal - U23 Vergleich,Mainz,,,100.668,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130096,68075.0,68075.0,2025,2025-05-04,2025-05-04-Wesel,,,,,102.607,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130097,68075.0,68075.0,2025,2025-05-18,2025-05-18-Bochum_Stadtpark,3. Spieltag der NBV Kreisliga 3,Bochum,,,102.093,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130098,68075.0,68075.0,2025,2025-06-15,2025-06-15-Lünen,4. Spieltag der NBV-Bezirksliga 3,Lünen,,,102.673,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130099,68075.0,68075.0,2025,2025-07-27,2025-07-27-Wanne_Eickel,,,,,98.475,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130100,68077.0,68077.0,2025,2025-04-13,2025-04-13-Böllberg,,,,,126.237,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130101,68077.0,68077.0,2025,2025-05-11,2025-05-11-Neugattersleben,,,,,126.025,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130102,68080.0,68080.0,2025,2025-03-30,2025-03-30-Arheilgen,,,,,107.272,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130103,68080.0,68080.0,2025,2025-04-24,2025-04-24-Mainz_Hartenberg,,,,,104.204,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130104,68080.0,68080.0,2025,2025-05-04,2025-05-04-Arheilgen,,,,,103.996,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130105,68080.0,68080.0,2025,2025-05-18,2025-05-18-Bildstock,,,,,104.831,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130106,68080.0,68080.0,2025,2025-05-25,2025-05-25-Bensheim,3. Ranglistenspieltag / Mannschaftswettbewerb Senioren / Jugend im HBSV,Bensheim,,1.0,107.455,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130107,68080.0,68080.0,2025,2025-06-15,2025-06-15-Bad_Homburg_Hirschgarten,,,,,113.192,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130108,68080.0,68080.0,2025,2025-07-03,2025-07-03-Wanne_Eickel,,,,,104.04,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130109,68080.0,68080.0,2025,2025-07-27,2025-07-27-Mainz_Hartenberg,,,,,105.255,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130110,68080.0,68080.0,2025,2025-08-30,2025-08-30-Pfungstadt,,,,,107.62,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130111,68081.0,68081.0,2025,2025-04-06,2025-04-06-Mainz_Hartenberg,1. Spieltag der MRP Landesliga,Mainz,,1.0,98.448,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130112,68081.0,68081.0,2025,2025-04-13,2025-04-13-Mainz_Hartenberg,MRP Landesmeisterschaft 1. Spieltag,Mainz,,1.0,102.114,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130113,68081.0,68081.0,2025,2025-04-24,2025-04-24-Mainz_Hartenberg,,,,,101.079,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130114,68081.0,68081.0,2025,2025-05-04,2025-05-04-Rodalben,MRP Landesliga 2. Spieltag,Rodalben,,8.0,104.914,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130115,68081.0,68081.0,2025,2025-05-11,2025-05-11-Ludwigshafen,MRP Landesmeisterschaft 2. Spieltag,Ludwigshafen,,1.0,105.059,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130116,68081.0,68081.0,2025,2025-05-18,2025-05-18-Mannheim,3. Spieltag der MRP Landesliga,Mannheim,,6.0,104.429,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130117,68081.0,68081.0,2025,2025-06-15,2025-06-15-Dudweiler,4. Spieltag der MRP-Landesliga,Dudweiler,,2.0,101.498,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130118,68081.0,68081.0,2025,2025-07-03,2025-07-03-Wanne_Eickel,,,,,102.915,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130119,68081.0,68081.0,2025,2025-07-27,2025-07-27-Mainz_Hartenberg,,,,,98.922,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130120,68081.0,68081.0,2025,2025-08-02,2025-08-02-Mannheim,Sauerland-Cup 2025,Brilon,,,101.522,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130121,68081.0,68081.0,2025,2025-09-07,2025-09-07-Bensheim,,,,,101.472,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130122,68081.0,68081.0,2025,2025-09-27,2025-09-27-Mainz_Hartenberg,,,,,103.055,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130123,68081.0,68081.0,2025,2025-09-28,2025-09-28-Mainz_Hartenberg,,,,,102.52,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130124,68082.0,68082.0,2025,2025-08-14,2025-08-14-Grötzingen,,,,,102.613,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130125,68082.0,68082.0,2025,2025-08-24,2025-08-24-München_Feldmoching,,,,,102.946,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130126,68082.0,68082.0,2025,2025-09-28,2025-09-28-Schriesheim,Knopf-Trophy 2025,Schriesheim,,,102.503,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130127,68084.0,68084.0,2025,2025-04-06,2025-04-06-Ludwigshafen,1. Spieltag der MRP Verbandsliga,Ludwigshafen,,20.0,104.83,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130128,68084.0,68084.0,2025,2025-04-13,2025-04-13-Mainz_Hartenberg,MRP Landesmeisterschaft 1. Spieltag,Mainz,,2.0,106.364,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130129,68084.0,68084.0,2025,2025-04-24,2025-04-24-Mainz_Hartenberg,,,,,103.829,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130130,68084.0,68084.0,2025,2025-05-11,2025-05-11-Ludwigshafen,MRP Landesmeisterschaft 2. Spieltag,Ludwigshafen,,2.0,105.309,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130131,68084.0,68084.0,2025,2025-05-18,2025-05-18-Bad_Kreuznach,2. Spieltag der MRP Verbandsliga,Bad Kreuznach,,13.0,103.423,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130132,68084.0,68084.0,2025,2025-06-15,2025-06-15-Bildstock,3. Spieltag der MRP-Verbandsliga,Friedrichsthal,,11.0,102.717,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130133,68084.0,68084.0,2025,2025-07-03,2025-07-03-Wanne_Eickel,,,,,101.665,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130134,68084.0,68084.0,2025,2025-08-17,2025-08-17-Traben_Trarbach,,,,,105.134,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130135,68084.0,68084.0,2025,2025-09-07,2025-09-07-Mainz_Hartenberg,5. Spieltag MRP Verbandsliga,Mainz,,4.0,99.273,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130136,68084.0,68084.0,2025,2025-09-27,2025-09-27-Mainz_Hartenberg,,,,,107.305,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130137,68088.0,68088.0,2025,2025-04-13,2025-04-13-Berlin_Reinickendorf,,,,,104.611,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130138,68090.0,68090.0,2025,2025-02-16,2025-02-16-Weddelbrook,﻿7. Halveraner Bärencup 2025 ﻿,Halver,,,102.196,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130139,68090.0,68090.0,2025,2025-03-23,2025-03-23-Weddelbrook,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,,,101.28,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130140,68090.0,68090.0,2025,2025-05-04,2025-05-04-Elmshorn,,,,,101.841,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130141,68090.0,68090.0,2025,2025-05-18,2025-05-18-Bad_Oldesloe,,,,,99.251,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130142,68090.0,68090.0,2025,2025-06-15,2025-06-15-Lübeck_Kücknitz,,,,,100.196,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
DMV-130143,68090.0,68090.0,2025,2025-07-06,2025-07-06-Kiel_Gaarden,,,,,99.523,pass_verified,DMV_Teilnahmen_2015_2025_VOLLSTAENDIG
